Timestamp,Date,Time,Raw_Data,Wind_Speed,Temperature
03/09/2025 10:58:11,03/09/2025,10:58:11,"[0, 161, 0, 0, 0, 253, 1, 28, 255]",0.000,28.4
03/09/2025 10:58:12,03/09/2025,10:58:12,"[0, 161, 0, 0, 0, 253, 1, 28, 255]",0.000,28.4
03/09/2025 10:58:13,03/09/2025,10:58:13,"[0, 161, 0, 0, 0, 253, 1, 28, 255]",0.000,28.4
03/09/2025 10:58:14,03/09/2025,10:58:14,"[0, 161, 0, 0, 0, 253, 1, 28, 255]",0.000,28.4
03/09/2025 10:58:15,03/09/2025,10:58:15,"[0, 161, 0, 0, 0, 253, 1, 26, 255]",0.000,28.2
03/09/2025 10:58:16,03/09/2025,10:58:16,"[0, 161, 0, 0, 0, 253, 1, 27, 255]",0.000,28.3
03/09/2025 10:58:17,03/09/2025,10:58:17,"[0, 161, 0, 0, 0, 253, 1, 27, 255]",0.000,28.3
03/09/2025 10:58:18,03/09/2025,10:58:18,"[0, 161, 0, 0, 0, 253, 1, 27, 255]",0.000,28.3
03/09/2025 10:58:19,03/09/2025,10:58:19,"[0, 161, 0, 0, 0, 253, 1, 27, 255]",0.000,28.3
03/09/2025 10:58:20,03/09/2025,10:58:20,"[0, 161, 0, 0, 0, 253, 1, 28, 255]",0.000,28.4
03/09/2025 10:58:21,03/09/2025,10:58:21,"[0, 161, 0, 0, 0, 253, 1, 28, 255]",0.000,28.4
03/09/2025 10:58:22,03/09/2025,10:58:22,"[0, 161, 0, 0, 0, 253, 1, 28, 255]",0.000,28.4
03/09/2025 10:58:23,03/09/2025,10:58:23,"[0, 161, 0, 0, 0, 253, 1, 27, 255]",0.000,28.3
03/09/2025 10:58:24,03/09/2025,10:58:24,"[0, 161, 0, 0, 0, 253, 1, 26, 255]",0.000,28.2
03/09/2025 10:58:25,03/09/2025,10:58:25,"[0, 161, 0, 0, 0, 253, 1, 27, 255]",0.000,28.3
03/09/2025 10:58:26,03/09/2025,10:58:26,"[0, 161, 0, 0, 32, 253, 1, 27, 255]",0.032,28.3
03/09/2025 10:58:27,03/09/2025,10:58:27,"[0, 161, 0, 0, 32, 253, 1, 25, 255]",0.032,28.1
03/09/2025 10:58:28,03/09/2025,10:58:28,"[0, 161, 0, 0, 0, 253, 1, 28, 255]",0.000,28.4
03/09/2025 10:58:29,03/09/2025,10:58:29,"[0, 161, 0, 0, 0, 253, 1, 28, 255]",0.000,28.4
03/09/2025 10:58:30,03/09/2025,10:58:30,"[0, 161, 0, 0, 0, 253, 1, 27, 255]",0.000,28.3
03/09/2025 10:58:31,03/09/2025,10:58:31,"[0, 161, 0, 0, 0, 253, 1, 26, 255]",0.000,28.2
03/09/2025 10:58:32,03/09/2025,10:58:32,"[0, 161, 0, 0, 0, 253, 1, 26, 255]",0.000,28.2
03/09/2025 10:58:33,03/09/2025,10:58:33,"[0, 161, 0, 0, 0, 253, 1, 27, 255]",0.000,28.3
03/09/2025 10:58:34,03/09/2025,10:58:34,"[0, 161, 0, 0, 0, 253, 1, 26, 255]",0.000,28.2
03/09/2025 10:58:35,03/09/2025,10:58:35,"[0, 161, 0, 0, 0, 253, 1, 27, 255]",0.000,28.3
03/09/2025 10:58:36,03/09/2025,10:58:36,"[0, 161, 0, 0, 0, 253, 1, 28, 255]",0.000,28.4
03/09/2025 10:58:37,03/09/2025,10:58:37,"[0, 161, 0, 0, 2, 253, 1, 27, 255]",0.002,28.3
03/09/2025 10:58:38,03/09/2025,10:58:38,"[0, 161, 0, 0, 0, 253, 1, 26, 255]",0.000,28.2
03/09/2025 10:58:39,03/09/2025,10:58:39,"[0, 161, 0, 0, 139, 253, 1, 26, 255]",0.139,28.2
03/09/2025 10:58:40,03/09/2025,10:58:40,"[0, 161, 0, 0, 139, 253, 1, 26, 255]",0.139,28.2
03/09/2025 10:58:41,03/09/2025,10:58:41,"[0, 161, 0, 0, 0, 253, 1, 25, 255]",0.000,28.1
03/09/2025 10:58:42,03/09/2025,10:58:42,"[0, 161, 0, 0, 0, 253, 1, 26, 255]",0.000,28.2
03/09/2025 10:58:43,03/09/2025,10:58:43,"[0, 161, 0, 0, 0, 253, 1, 26, 255]",0.000,28.2
03/09/2025 10:58:44,03/09/2025,10:58:44,"[0, 161, 0, 0, 0, 253, 1, 26, 255]",0.000,28.2
03/09/2025 10:58:45,03/09/2025,10:58:45,"[0, 161, 0, 0, 0, 253, 1, 26, 255]",0.000,28.2
03/09/2025 10:58:46,03/09/2025,10:58:46,"[0, 161, 0, 0, 116, 253, 1, 26, 255]",0.116,28.2
03/09/2025 10:58:47,03/09/2025,10:58:47,"[0, 161, 0, 0, 0, 253, 1, 25, 255]",0.000,28.1
03/09/2025 10:58:48,03/09/2025,10:58:48,"[0, 161, 0, 0, 0, 253, 1, 25, 255]",0.000,28.1
03/09/2025 10:58:49,03/09/2025,10:58:49,"[0, 161, 0, 0, 29, 253, 1, 25, 255]",0.029,28.1
03/09/2025 10:58:50,03/09/2025,10:58:50,"[0, 161, 0, 0, 0, 253, 1, 26, 255]",0.000,28.2
03/09/2025 10:58:51,03/09/2025,10:58:51,"[0, 161, 0, 0, 0, 253, 1, 24, 255]",0.000,28.0
03/09/2025 10:58:52,03/09/2025,10:58:52,"[0, 161, 0, 0, 0, 253, 1, 26, 255]",0.000,28.2
03/09/2025 10:58:53,03/09/2025,10:58:53,"[0, 161, 0, 0, 0, 253, 1, 26, 255]",0.000,28.2
03/09/2025 10:58:54,03/09/2025,10:58:54,"[0, 161, 0, 0, 101, 253, 1, 25, 255]",0.101,28.1
03/09/2025 10:58:55,03/09/2025,10:58:55,"[0, 161, 0, 0, 0, 253, 1, 24, 255]",0.000,28.0
03/09/2025 10:58:56,03/09/2025,10:58:56,"[0, 161, 0, 0, 0, 253, 1, 24, 255]",0.000,28.0
03/09/2025 10:58:57,03/09/2025,10:58:57,"[0, 161, 0, 0, 0, 253, 1, 26, 255]",0.000,28.2
03/09/2025 10:58:58,03/09/2025,10:58:58,"[0, 161, 0, 0, 0, 253, 1, 27, 255]",0.000,28.3
03/09/2025 10:58:59,03/09/2025,10:58:59,"[0, 161, 0, 0, 0, 253, 1, 24, 255]",0.000,28.0
