Date,Time,PC0.1_calibrated,PC0.1,PC0.3,PC0.5,PC1.0,PC2.5,PC5.0,PC10,PM0.1,PM0.3,PM0.5,PM1.0,PM2.5,PM5.0,PM10
2025/10/21,14:22:03,232.080000,23208,9283,3908,164,8,0,0,0.02123793,0.25060656,0.69769829,0.84819650,0.87767346,0.88420047,0.88420047
2025/10/21,14:22:04,229.160000,22916,9166,3634,163,6,0,0,0.02097141,0.24746149,0.66323993,0.81309208,0.83759297,0.83759297,0.83759297
2025/10/21,14:22:05,228.280000,22828,9131,3561,165,6,0,0,0.02089036,0.24650529,0.65386161,0.80526486,0.82976575,0.82976575,0.82976575
2025/10/21,14:22:06,227.300000,22730,9092,3477,166,6,0,0,0.02080052,0.24544518,0.64319176,0.79598414,0.82048503,0.82048503,0.82048503
2025/10/21,14:22:07,225.800000,22580,9032,3331,167,6,0,0,0.02066366,0.24383023,0.62494659,0.77867696,0.80317785,0.80317785,0.80317785
2025/10/21,14:22:08,224.040000,22404,8961,3202,169,6,0,0,0.02050217,0.24192453,0.60824869,0.76317418,0.78767507,0.78767507,0.78767507
2025/10/21,14:22:09,223.580000,22358,8943,3297,174,7,0,0,0.02046016,0.24142878,0.61855021,0.77845296,0.80588818,0.80913622,0.80913622
2025/10/21,14:22:10,223.800000,22380,8952,3513,180,8,0,0,0.02048036,0.24166713,0.64351776,0.80891389,0.83839085,0.84491786,0.84491786
2025/10/21,14:22:11,224.040000,22404,8961,3719,182,8,0,0,0.02050217,0.24192453,0.66742172,0.83459498,0.86483805,0.87136506,0.87136506
2025/10/21,14:22:12,224.930000,22493,8997,4024,185,8,0,0,0.02058416,0.24289214,0.70326541,0.87328282,0.90339941,0.90992642,0.90992642
2025/10/21,14:22:13,227.340000,22734,9093,4629,193,8,0,0,0.02080408,0.24548714,0.77496631,0.95160908,0.98108604,0.98761305,0.98761305
2025/10/21,14:22:14,229.970000,22997,9198,5263,200,8,0,0,0.02104467,0.24832616,0.85036491,1.03343813,1.06240556,1.07221154,1.07221154
2025/10/21,14:22:15,232.560000,23256,9302,5834,207,7,0,0,0.02128220,0.25112897,0.91849682,1.10803343,1.13649133,1.14741093,1.14741093
2025/10/21,14:22:16,235.240000,23524,9409,6389,214,7,0,0,0.02152726,0.25402048,0.98487541,1.18094038,1.20901523,1.21993483,1.21993483
2025/10/21,14:22:17,237.530000,23753,9501,6876,219,7,0,0,0.02173716,0.25649723,1.04307151,1.24427479,1.27209306,1.28301266,1.28301266
2025/10/21,14:22:18,239.240000,23924,9569,7209,222,7,0,0,0.02189341,0.25834100,1.08303091,1.28672237,1.31403111,1.32495071,1.32495071
2025/10/21,14:22:19,240.850000,24085,9634,7528,225,7,0,0,0.02204109,0.26008368,1.12116044,1.32753407,1.35471633,1.36563593,1.36563593
2025/10/21,14:22:20,242.110000,24211,9684,7758,227,7,0,0,0.02215637,0.26144408,1.14886580,1.35727554,1.38407475,1.39715971,1.39715971
2025/10/21,14:22:21,242.140000,24214,9685,7664,226,7,0,0,0.02215895,0.26147458,1.13820804,1.34522773,1.37227990,1.38319950,1.38319950
2025/10/21,14:22:22,242.170000,24217,9686,7544,224,7,0,0,0.02216138,0.26150320,1.12441386,1.33004442,1.35735316,1.36827276,1.36827276
2025/10/21,14:22:23,242.360000,24236,9694,7468,223,7,0,0,0.02217931,0.26171484,1.11598926,1.32087676,1.34818550,1.35910510,1.35910510
2025/10/21,14:22:24,242.410000,24241,9696,7363,221,7,0,0,0.02218345,0.26176348,1.10405300,1.30719539,1.33450413,1.34542373,1.34542373
2025/10/21,14:22:25,242.320000,24232,9693,7178,219,7,0,0,0.02217569,0.26167194,1.08279917,1.28335639,1.31104818,1.32196778,1.32196778
2025/10/21,14:22:26,242.660000,24266,9706,7048,217,7,0,0,0.02220672,0.26203803,1.06826394,1.26691408,1.29473235,1.30565195,1.30565195
2025/10/21,14:22:27,242.880000,24288,9715,6886,214,7,0,0,0.02222675,0.26227445,1.04992725,1.24599222,1.27419355,1.28183417,1.28183417
2025/10/21,14:22:28,243.350000,24335,9734,6787,216,7,0,0,0.02226990,0.26278353,1.03920681,1.23737195,1.26557328,1.27210029,1.27210029
2025/10/21,14:22:29,243.950000,24395,9758,6750,222,7,0,0,0.02232451,0.26342799,1.03553320,1.23932166,1.26752299,1.27405000,1.27405000
2025/10/21,14:22:30,245.230000,24523,9809,6853,230,7,0,0,0.02244156,0.26480936,1.04868124,1.25919115,1.28739248,1.29611578,1.29611578
2025/10/21,14:22:31,246.540000,24654,9861,6957,236,7,0,0,0.02256155,0.26622507,1.06208185,1.27895814,1.30677641,1.31769601,1.31769601
2025/10/21,14:22:32,247.840000,24784,9913,7049,243,7,0,0,0.02268064,0.26763030,1.07396122,1.29681681,1.32463508,1.33555468,1.33555468
2025/10/21,14:22:33,248.990000,24899,9959,7152,250,7,0,0,0.02278599,0.26887346,1.08697516,1.31635820,1.34417647,1.35509607,1.35509607
2025/10/21,14:22:34,249.680000,24968,9987,7201,256,7,0,0,0.02284917,0.26961897,1.09333537,1.32843873,1.35625700,1.36717660,1.36717660
2025/10/21,14:22:35,250.850000,25085,10034,7349,264,7,0,0,0.02295598,0.27087928,1.11154902,1.35392381,1.38123255,1.39215215,1.39215215
2025/10/21,14:22:36,251.710000,25171,10068,7428,267,7,0,0,0.02303419,0.27180210,1.12154033,1.36611229,1.39342103,1.40434063,1.40434063
2025/10/21,14:22:37,252.760000,25276,10110,7546,269,7,0,0,0.02313055,0.27293942,1.13617721,1.38288228,1.41019102,1.42111062,1.42111062
2025/10/21,14:22:38,253.580000,25358,10143,7571,271,7,0,0,0.02320553,0.27382412,1.13986932,1.38857755,1.41588629,1.42680589,1.42680589
2025/10/21,14:22:39,254.260000,25426,10170,7559,273,7,0,0,0.02326800,0.27456107,1.13920062,1.38965396,1.41696270,1.42788230,1.42788230
2025/10/21,14:22:40,254.870000,25487,10194,7534,275,7,0,0,0.02332348,0.27521598,1.13704812,1.38879450,1.41610324,1.42702284,1.42702284
2025/10/21,14:22:41,255.370000,25537,10214,7494,275,7,0,0,0.02336915,0.27575464,1.13294548,1.38543493,1.41261719,1.42353679,1.42353679
2025/10/21,14:22:42,256.620000,25662,10264,7677,278,7,0,0,0.02348371,0.27710647,1.15524558,1.41048217,1.43728138,1.44820098,1.44820098
2025/10/21,14:22:43,257.540000,25754,10301,7793,280,7,0,0,0.02356844,0.27810649,1.16952314,1.42614978,1.45294899,1.46386859,1.46386859
2025/10/21,14:22:44,258.670000,25867,10346,7967,282,7,0,0,0.02367137,0.27932105,1.19071647,1.44954028,1.47633949,1.48725909,1.48725909
2025/10/21,14:22:45,259.620000,25962,10384,8155,283,7,0,0,0.02375814,0.28034493,1.21322588,1.47224369,1.49904290,1.50996250,1.50996250
2025/10/21,14:22:46,259.960000,25996,10398,8287,281,7,0,0,0.02378965,0.28071674,1.22871714,1.48608684,1.51288605,1.52380565,1.52380565
2025/10/21,14:22:47,260.560000,26056,10422,8573,280,7,0,0,0.02384420,0.28136027,1.26196660,1.51898033,1.54539649,1.55631609,1.55631609
2025/10/21,14:22:48,261.170000,26117,10446,8841,280,7,0,0,0.02389995,0.28201808,1.29329155,1.55001427,1.57643043,1.59062900,1.59062900
2025/10/21,14:22:49,261.290000,26129,10451,8960,279,6,0,0,0.02391126,0.28215154,1.30710632,1.56298898,1.58761635,1.60181492,1.60181492
2025/10/21,14:22:50,260.510000,26051,10420,8886,276,6,0,0,0.02383990,0.28130972,1.29776564,1.55090207,1.57310465,1.58838590,1.58838590
2025/10/21,14:22:51,259.420000,25942,10376,8709,272,5,0,0,0.02373998,0.28013047,1.27639350,1.52594271,1.54585059,1.56441082,1.56441082
2025/10/21,14:22:52,258.200000,25820,10328,8549,270,5,0,0,0.02362817,0.27881105,1.25671909,1.50442620,1.52254530,1.54110553,1.54110553
2025/10/21,14:22:53,256.990000,25699,10279,8384,274,4,0,0,0.02351771,0.27750782,1.23651961,1.48726395,1.50385084,1.52241107,1.52241107
2025/10/21,14:22:54,255.780000,25578,10231,8189,277,6,0,0,0.02340728,0.27620463,1.21297150,1.46694799,1.48902409,1.51086329,1.51086329
2025/10/21,14:22:55,254.600000,25460,10184,7909,281,7,0,0,0.02329870,0.27492334,1.17962154,1.43679724,1.46410598,1.48702786,1.48702786
2025/10/21,14:22:56,253.960000,25396,10158,7762,286,9,0,0,0.02324053,0.27423693,1.16209079,1.42459881,1.45828935,1.48121123,1.48121123
2025/10/21,14:22:57,253.540000,25354,10141,7670,292,9,0,0,0.02320246,0.27378790,1.15116762,1.41849092,1.45269099,1.47561287,1.47561287
2025/10/21,14:22:58,253.850000,25385,10154,7740,297,8,0,0,0.02323025,0.27411584,1.15948554,1.43214116,1.46455245,1.48747433,1.48747433
2025/10/21,14:22:59,254.790000,25479,10191,7982,305,8,0,0,0.02331638,0.27513211,1.18814742,1.46742749,1.49869323,1.52161511,1.52161511
2025/10/21,14:23:00,255.440000,25544,10217,8094,308,8,0,0,0.02337545,0.27582901,1.20169361,1.48426989,1.51425638,1.53717826,1.53717826
2025/10/21,14:23:01,255.690000,25569,10227,8079,304,7,0,0,0.02339894,0.27610640,1.20024211,1.47913418,1.50618635,1.52474658,1.52474658
2025/10/21,14:23:02,256.420000,25642,10256,8241,302,7,0,0,0.02346529,0.27688912,1.21959794,1.49684190,1.52236186,1.54092209,1.54092209
2025/10/21,14:23:03,256.990000,25699,10279,8408,300,6,0,0,0.02351780,0.27750878,1.23932798,1.51427777,1.53826913,1.55682936,1.55682936
2025/10/21,14:23:04,257.200000,25720,10288,8483,295,5,0,0,0.02353710,0.27773661,1.24808693,1.51890045,1.54021045,1.55768800,1.55768800
2025/10/21,14:23:05,257.450000,25745,10298,8556,291,5,0,0,0.02355998,0.27800642,1.25666984,1.52379914,1.54242777,1.55662634,1.55662634
2025/10/21,14:23:06,257.540000,25754,10301,8568,288,4,0,0,0.02356828,0.27810460,1.25817378,1.52207093,1.53891439,1.55311296,1.55311296
2025/10/21,14:23:07,257.690000,25769,10307,8554,285,4,0,0,0.02358186,0.27826477,1.25671407,1.51822005,1.53455398,1.54875255,1.54875255
2025/10/21,14:23:08,258.070000,25807,10323,8596,284,4,0,0,0.02361676,0.27867662,1.26198535,1.52229529,1.53901227,1.55321084,1.55321084
2025/10/21,14:23:09,258.610000,25861,10344,8666,283,4,0,0,0.02366572,0.27925432,1.27055291,1.52995872,1.54718523,1.56138380,1.56138380
2025/10/21,14:23:10,259.450000,25945,10378,8738,286,4,0,0,0.02374241,0.28015906,1.27966175,1.54191080,1.55926379,1.57346236,1.57346236
2025/10/21,14:23:11,260.530000,26053,10421,8819,293,4,0,0,0.02384146,0.28132786,1.29011705,1.55879746,1.57640702,1.59060559,1.59060559
2025/10/21,14:23:12,261.690000,26169,10467,8923,300,4,0,0,0.02394752,0.28257957,1.30324866,1.57845651,1.59606607,1.61026464,1.61026464
2025/10/21,14:23:13,263.300000,26330,10532,9045,308,4,0,0,0.02409472,0.28431654,1.31898607,1.60156235,1.61917191,1.63337048,1.63337048
2025/10/21,14:23:14,265.000000,26500,10600,9194,317,4,0,0,0.02425113,0.28616221,1.33780533,1.62820210,1.64581166,1.66001023,1.66001023
2025/10/21,14:23:15,266.200000,26620,10648,9274,323,4,0,0,0.02436036,0.28745111,1.34823936,1.64435645,1.66234907,1.67654764,1.67654764
2025/10/21,14:23:16,267.090000,26709,10683,9310,328,5,0,0,0.02444190,0.28841306,1.35337399,1.65372436,1.67197355,1.68617212,1.68617212
2025/10/21,14:23:17,268.340000,26834,10733,9367,333,5,0,0,0.02455679,0.28976870,1.36124120,1.66656883,1.68519746,1.69828242,1.69828242
2025/10/21,14:23:18,269.270000,26927,10770,9376,334,5,0,0,0.02464136,0.29076684,1.36332587,1.66910556,1.68811724,1.69903684,1.69903684
2025/10/21,14:23:19,270.050000,27005,10802,9366,330,5,0,0,0.02471255,0.29160673,1.36296611,1.66580557,1.68545688,1.69637648,1.69637648
2025/10/21,14:23:20,270.590000,27059,10823,9327,326,5,0,0,0.02476222,0.29219300,1.35909695,1.65815519,1.67831603,1.68923563,1.68923563
2025/10/21,14:23:21,270.530000,27053,10821,9201,321,5,0,0,0.02475666,0.29212726,1.34462665,1.63854657,1.65947351,1.67039311,1.67039311
2025/10/21,14:23:22,270.400000,27040,10816,9065,314,5,0,0,0.02474461,0.29198519,1.32894100,1.61639754,1.63796411,1.64449112,1.64449112
2025/10/21,14:23:23,270.440000,27044,10817,8959,311,6,0,0,0.02474891,0.29203575,1.31681690,1.60152629,1.62372887,1.63025588,1.63025588
2025/10/21,14:23:24,270.710000,27071,10828,8864,314,6,0,0,0.02477298,0.29231982,1.30629158,1.59423221,1.61681784,1.62334485,1.62334485
2025/10/21,14:23:25,270.330000,27033,10813,8641,316,6,0,0,0.02473889,0.29191753,1.28040883,1.56970747,1.59254968,1.59907669,1.59907669
2025/10/21,14:23:26,269.390000,26939,10775,8317,315,6,0,0,0.02465202,0.29089266,1.24223772,1.53108339,1.55456161,1.56108862,1.56108862
2025/10/21,14:23:27,268.120000,26812,10725,7948,313,6,0,0,0.02453665,0.28953130,1.19865657,1.48585413,1.50984549,1.51637250,1.51637250
2025/10/21,14:23:28,266.850000,26685,10674,7612,311,6,0,0,0.02441976,0.28815182,1.15883833,1.44419378,1.46882115,1.47534816,1.47534816
2025/10/21,14:23:29,266.010000,26601,10640,7390,311,6,0,0,0.02434356,0.28725283,1.13256388,1.41727327,1.44228370,1.44881071,1.44881071
2025/10/21,14:23:30,264.740000,26474,10589,7089,309,7,0,0,0.02422738,0.28588192,1.09674903,1.37987529,1.40539525,1.41192226,1.41192226
2025/10/21,14:23:31,263.110000,26311,10524,6731,303,7,0,0,0.02407792,0.28411826,1.05406233,1.33150029,1.35765987,1.36418688,1.36418688
2025/10/21,14:23:32,261.750000,26175,10470,6436,292,7,0,0,0.02395295,0.28264346,1.01889908,1.28612538,1.31279450,1.31932151,1.31932151
2025/10/21,14:23:33,262.130000,26213,10485,6537,286,7,0,0,0.02398834,0.28306102,1.03086929,1.29282733,1.31962654,1.32615355,1.32615355
2025/10/21,14:23:34,264.550000,26455,10582,7214,289,7,0,0,0.02420993,0.28567600,1.11090317,1.37544730,1.40198994,1.40851695,1.40851695
